Id.x,SpCode,DBH,StreetName,StreetNumber,City,Botanic Name,Common Name,Tree Type
165,ARUN,1,JAMES WY,500,Arroyo Grande,Arbutus unedo,,BEM
166,ARUN,2,OLOHAN ALY,100,Arroyo Grande,Arbutus unedo,,BEM
167,ARUN,1,OLOHAN ALY,100,Arroyo Grande,Arbutus unedo,,BEM
168,ARUN,2,OLOHAN ALY,100,Arroyo Grande,Arbutus unedo,,BEM
169,ARUN,1,OLOHAN ALY,100,Arroyo Grande,Arbutus unedo,,BEM
170,ARUN,1,OLOHAN ALY,100,Arroyo Grande,Arbutus unedo,,BEM
171,ARUN,2,OLOHAN ALY,100,Arroyo Grande,Arbutus unedo,,BEM
172,ARUN,2,OLOHAN ALY,100,Arroyo Grande,Arbutus unedo,,BEM
173,ARUN,1,OLOHAN ALY,100,Arroyo Grande,Arbutus unedo,,BEM
174,ARUN,2,OLOHAN ALY,100,Arroyo Grande,Arbutus unedo,,BEM
175,ARUN,1,OLOHAN ALY,100,Arroyo Grande,Arbutus unedo,,BEM
176,ARUN,1,OLOHAN ALY,100,Arroyo Grande,Arbutus unedo,,BEM
177,ARUN,1,OLOHAN ALY,100,Arroyo Grande,Arbutus unedo,,BEM
178,ARUN,1,OLOHAN ALY,100,Arroyo Grande,Arbutus unedo,,BEM
179,ARUN,1,OLOHAN ALY,100,Arroyo Grande,Arbutus unedo,,BEM
180,ARUN,2,SHORT ST,133,Arroyo Grande,Arbutus unedo,,BEM
181,ARUN,1,FAIR OAKS AV,311,Arroyo Grande,Arbutus unedo,,BEM
182,ARUN,1,FAIR OAKS AV,311,Arroyo Grande,Arbutus unedo,,BEM
183,ARCU,4,ASILO,644,Arroyo Grande,Archontophoenix cunninghamiana,,PES
184,PIUN,1,SHORT ST,133,Arroyo Grande,Bauhinia variegata,,BEM
185,BEPE,1,ASILO,614,Arroyo Grande,Betula pendula,,BDM
186,BEPE,1,ASILO,614,Arroyo Grande,Betula pendula,,BDM
187,BEPE,2,EL CAMINO REAL,895,Arroyo Grande,Betula pendula,,BDM
188,BEPE,1,EL CAMINO REAL,895,Arroyo Grande,Betula pendula,,BDM
189,BEPE,2,EL CAMINO REAL,895,Arroyo Grande,Betula pendula,,BDM
190,BEPE,1,EL CAMINO REAL,895,Arroyo Grande,Betula pendula,,BDM
191,BEPE,1,EL CAMINO REAL,895,Arroyo Grande,Betula pendula,,BDM
192,BEPE,1,PUESTA DEL SOL,279,Arroyo Grande,Betula pendula,,BDM
193,BEPE,2,SHORT ST,110,Arroyo Grande,Betula pendula,,BDM
194,BEPE,1,BAMBI CT,816,Arroyo Grande,Betula pendula,,BDM
195,BEL OTHER,1,E CHERRY AV,550,Arroyo Grande,Brachychiton acerifolius,,BEL
196,BEL OTHER,1,E CHERRY AV,550,Arroyo Grande,Brachychiton acerifolius,,BEL
197,BEL OTHER,1,E CHERRY AV,550,Arroyo Grande,Brachychiton acerifolius,,BEL
198,BEL OTHER,1,E CHERRY AV,550,Arroyo Grande,Brachychiton acerifolius,,BEL
199,BEL OTHER,2,E CHERRY AV,600,Arroyo Grande,Brachychiton acerifolius,,BEL
200,BEL OTHER,1,E CHERRY AV,600,Arroyo Grande,Brachychiton acerifolius,,BEL
201,BEL OTHER,1,E CHERRY AV,600,Arroyo Grande,Brachychiton acerifolius,,BEL
202,BEL OTHER,1,E CHERRY AV,600,Arroyo Grande,Brachychiton acerifolius,,BEL
203,BEL OTHER,1,E CHERRY AV,600,Arroyo Grande,Brachychiton acerifolius,,BEL
204,BEL OTHER,1,E CHERRY AV,600,Arroyo Grande,Brachychiton acerifolius,,BEL
205,BEL OTHER,1,BRANCH MILL RD,1051,Arroyo Grande,Brachychiton acerifolius,,BEL
206,BEL OTHER,1,BRANCH MILL RD,1051,Arroyo Grande,Brachychiton acerifolius,,BEL
207,BEL OTHER,1,BRANCH MILL RD,1051,Arroyo Grande,Brachychiton acerifolius,,BEL
208,BEL OTHER,1,BRANCH MILL RD,1051,Arroyo Grande,Brachychiton acerifolius,,BEL
209,BEL OTHER,1,BRANCH MILL RD,1051,Arroyo Grande,Brachychiton acerifolius,,BEL
210,BEL OTHER,1,BRANCH MILL RD,1051,Arroyo Grande,Brachychiton acerifolius,,BEL
211,BEL OTHER,1,BRANCH MILL RD,1051,Arroyo Grande,Brachychiton acerifolius,,BEL
212,BEL OTHER,1,BRANCH MILL RD,1051,Arroyo Grande,Brachychiton acerifolius,,BEL
213,BEL OTHER,1,BRANCH MILL RD,1051,Arroyo Grande,Brachychiton acerifolius,,BEL
214,BEL OTHER,1,BRANCH MILL RD,1051,Arroyo Grande,Brachychiton acerifolius,,BEL
215,BEL OTHER,1,BRANCH MILL RD,1051,Arroyo Grande,Brachychiton acerifolius,,BEL
216,PIUN,1,WHITELEY ST,226,Arroyo Grande,Brachychiton populneus,,BEM
217,PIUN,1,WHITELEY ST,226,Arroyo Grande,Brachychiton populneus,,BEM
218,CACI,1,FLORA RD,1148,Arroyo Grande,Callistemon citrinus,,BES
219,CACI,2,N HALCYON RD,200,Arroyo Grande,Callistemon citrinus,,BES
220,CACI,2,N HALCYON RD,206,Arroyo Grande,Callistemon citrinus,,BES
221,CACI,2,N HALCYON RD,206,Arroyo Grande,Callistemon citrinus,,BES
222,CACI,2,N HALCYON RD,206,Arroyo Grande,Callistemon citrinus,,BES
223,CACI,2,N HALCYON RD,206,Arroyo Grande,Callistemon citrinus,,BES
224,CACI,2,N HALCYON RD,206,Arroyo Grande,Callistemon citrinus,,BES
225,CACI,2,EL CAMINO REAL,895,Arroyo Grande,Callistemon citrinus,,BES
226,CACI,2,EL CAMINO REAL,895,Arroyo Grande,Callistemon citrinus,,BES
227,CACI,2,EL CAMINO REAL,895,Arroyo Grande,Callistemon citrinus,,BES
228,CACI,2,EL CAMINO REAL,895,Arroyo Grande,Callistemon citrinus,,BES
229,CACI,2,EL CAMINO REAL,895,Arroyo Grande,Callistemon citrinus,,BES
230,CACI,2,EL CAMINO REAL,895,Arroyo Grande,Callistemon citrinus,,BES
231,CACI,3,EL CAMINO REAL,895,Arroyo Grande,Callistemon citrinus,,BES
232,CACI,2,EL CAMINO REAL,895,Arroyo Grande,Callistemon citrinus,,BES
233,CACI,2,EL CAMINO REAL,895,Arroyo Grande,Callistemon citrinus,,BES
234,CACI,2,EL CAMINO REAL,895,Arroyo Grande,Callistemon citrinus,,BES
235,CACI,2,EL CAMINO REAL,895,Arroyo Grande,Callistemon citrinus,,BES
236,CACI,2,EL CAMINO REAL,895,Arroyo Grande,Callistemon citrinus,,BES
