Id.x,SpCode,DBH,StreetName,StreetNumber,City,Botanic Name,Common Name,Tree Type
23939,MA2,1,EUNICE ST,2005,Berkeley,Malus species,Apple,BDS
23940,CICA,5,EUNICE ST,2005,Berkeley,Cinnamomum camphora,Camphor tree,BEM
23941,QUAG,1,EUNICE ST,2005,Berkeley,Quercus agrifolia,Coastal live oak; California live oak,BEL
23942,LIST,2,YOLO AVE,2000,Berkeley,Liquidambar styraciflua,Sweetgum,BDL
23943,LIST,2,YOLO AVE,2000,Berkeley,Liquidambar styraciflua,Sweetgum,BDL
23944,LIST,1,YOLO AVE,2000,Berkeley,Liquidambar styraciflua,Sweetgum,BDL
23945,LIST,2,YOLO AVE,2000,Berkeley,Liquidambar styraciflua,Sweetgum,BDL
23946,LIST,2,YOLO AVE,2002,Berkeley,Liquidambar styraciflua,Sweetgum,BDL
23947,LIST,3,YOLO AVE,2004,Berkeley,Liquidambar styraciflua,Sweetgum,BDL
23948,LIST,2,YOLO AVE,2006,Berkeley,Liquidambar styraciflua,Sweetgum,BDL
23950,ACRU,1,YOLO AVE,2019,Berkeley,Acer rubrum,Red maple,BDM
23951,ACPL,1,YOLO AVE,2019,Berkeley,Acer platanoides,Norway maple,BDL
23952,FICA,1,YOLO AVE,2015,Berkeley,Ficus carica,Common fig,BDS
23953,PRAM2,1,YOLO AVE,2015,Berkeley,Prunus amygdalus,Almendro,BDS
23954,PRCE,1,YOLO AVE,2011,Berkeley,Prunus cerasifera,Cherry plum,BDS
23955,PRCE,1,YOLO AVE,2011,Berkeley,Prunus cerasifera,Cherry plum,BDS
23956,PRBL,1,YOLO AVE,2009,Berkeley,Prunus blireiana,Blierana plum,BDS
23958,SCMO,1,YOLO AVE,2005,Berkeley,Schinus molle,California peppertree,BEM
23959,SCMO,1,YOLO AVE,2005,Berkeley,Schinus molle,California peppertree,BEM
23960,CRPH,1,YOLO AVE,2001,Berkeley,Crataegus phaenopyrum,Washington hawthorn,BDS
23961,CRPH,1,YOLO AVE,2001,Berkeley,Crataegus phaenopyrum,Washington hawthorn,BDS
23962,PEAM,1,YOLO AVE,1935,Berkeley,Persea americana,Avocado,BEM
23963,MAGR,1,YOLO AVE,1935,Berkeley,Magnolia grandiflora,Southern magnolia,BEL
23964,PRCE,1,YOLO AVE,1933,Berkeley,Prunus cerasifera,Cherry plum,BDS
23965,PRCE,1,YOLO AVE,1933,Berkeley,Prunus cerasifera,Cherry plum,BDS
